Fecha,Año,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per capita,Gasto per capita
04-2018,2018,4,Murcia,T.FRUTAS FRESCAS,8848.12,14076.33,1.59,90.35,6.21,9.88
04-2018,2018,4,Murcia,NARANJAS,2050.64,1791.55,0.87,47.71,1.44,1.26
04-2018,2018,4,Murcia,MANDARINAS,397.42,694.12,1.75,33.22,0.28,0.49
04-2018,2018,4,Murcia,LIMONES,263.3,406.71,1.54,29.52,0.18,0.29
04-2018,2018,4,Murcia,PLATANOS,1464.2,2176.05,1.49,75.57,1.03,1.53
04-2018,2018,4,Murcia,MANZANAS,1354.4,2041.29,1.51,70.8,0.95,1.43
04-2018,2018,4,Murcia,PERAS,660.15,1115.19,1.69,49.76,0.46,0.78
04-2018,2018,4,Murcia,MELOCOTONES,41.2,51.26,1.24,1.75,0.03,0.04
04-2018,2018,4,Murcia,ALBARICOQUES,11.24,22.65,2.02,4.0,0.01,0.02
04-2018,2018,4,Murcia,FRESAS/FRESON,1174.98,2673.42,2.28,71.27,0.83,1.88
04-2018,2018,4,Murcia,MELON,310.65,517.08,1.66,12.62,0.22,0.36
04-2018,2018,4,Murcia,SANDIA,228.27,410.25,1.8,14.38,0.16,0.29
04-2018,2018,4,Murcia,CIRUELAS,19.74,67.03,3.4,2.62,0.01,0.05
04-2018,2018,4,Murcia,CEREZAS,7.25,29.01,4.0,1.55,0.01,0.02
04-2018,2018,4,Murcia,UVAS,33.8,141.69,4.19,8.35,0.02,0.1
04-2018,2018,4,Murcia,KIWI,195.69,555.84,2.84,24.79,0.14,0.39
04-2018,2018,4,Murcia,AGUACATE,108.05,426.84,3.95,25.22,0.08,0.3
04-2018,2018,4,Murcia,PIÑA,290.53,470.89,1.62,29.35,0.2,0.33
04-2018,2018,4,Murcia,OTRAS FRUTAS FRESCAS,236.6,485.46,2.05,26.67,0.17,0.34
04-2018,2018,4,Murcia,POMELO,42.07,43.75,1.04,3.3,0.03,0.03
04-2018,2018,4,Murcia,FRUTAS IV GAMA,521.0,975.12,1.87,27.21,0.37,0.68
04-2018,2018,4,Navarra,T.FRUTAS FRESCAS,4753.66,7699.5,1.62,98.55,8.03,13.0
04-2018,2018,4,Navarra,NARANJAS,1474.32,1617.3,1.1,57.7,2.49,2.73
04-2018,2018,4,Navarra,MANDARINAS,342.31,537.98,1.57,34.87,0.58,0.91
04-2018,2018,4,Navarra,LIMONES,133.58,203.0,1.52,30.47,0.23,0.34
04-2018,2018,4,Navarra,PLATANOS,718.24,1145.76,1.6,78.95,1.21,1.93
04-2018,2018,4,Navarra,MANZANAS,756.61,1114.06,1.47,60.11,1.28,1.88
04-2018,2018,4,Navarra,PERAS,169.09,268.5,1.59,31.01,0.29,0.45
04-2018,2018,4,Navarra,MELOCOTONES,0.5,0.5,1.0,1.08,0.0,0.0
04-2018,2018,4,Navarra,NECTARINAS,64.29,154.38,2.4,6.95,0.11,0.26
04-2018,2018,4,Navarra,ALBARICOQUES,1.73,5.82,3.37,0.92,0.0,0.01
04-2018,2018,4,Navarra,FRESAS/FRESON,548.25,1233.58,2.25,66.7,0.93,2.08
04-2018,2018,4,Navarra,MELON,47.57,78.82,1.66,8.14,0.08,0.13
04-2018,2018,4,Navarra,SANDIA,37.3,70.91,1.9,2.61,0.06,0.12
04-2018,2018,4,Navarra,CIRUELAS,4.99,8.09,1.62,1.91,0.01,0.01
04-2018,2018,4,Navarra,UVAS,36.08,149.42,4.14,17.94,0.06,0.25
04-2018,2018,4,Navarra,KIWI,141.84,462.35,3.26,32.35,0.24,0.78
04-2018,2018,4,Navarra,AGUACATE,62.24,252.42,4.06,38.8,0.11,0.43
04-2018,2018,4,Navarra,PIÑA,112.68,169.98,1.51,15.06,0.19,0.29
04-2018,2018,4,Navarra,OTRAS FRUTAS FRESCAS,102.04,226.61,2.22,23.88,0.17,0.38
04-2018,2018,4,Navarra,POMELO,20.64,28.43,1.38,8.1,0.03,0.05
04-2018,2018,4,Navarra,FRUTAS IV GAMA,252.45,451.45,1.79,28.38,0.43,0.76
04-2018,2018,4,Pais Vasco,T.FRUTAS FRESCAS,19349.84,32484.18,1.68,97.4,9.35,15.69
04-2018,2018,4,Pais Vasco,NARANJAS,5742.98,6235.95,1.09,67.17,2.77,3.01
04-2018,2018,4,Pais Vasco,MANDARINAS,1315.16,2474.44,1.88,51.04,0.64,1.2
04-2018,2018,4,Pais Vasco,LIMONES,567.89,924.46,1.63,44.55,0.27,0.45
04-2018,2018,4,Pais Vasco,PLATANOS,2825.74,4732.71,1.67,82.3,1.37,2.29
04-2018,2018,4,Pais Vasco,MANZANAS,2789.23,4400.81,1.58,73.95,1.35,2.13
04-2018,2018,4,Pais Vasco,PERAS,1378.93,2225.17,1.61,60.3,0.67,1.07
04-2018,2018,4,Pais Vasco,MELOCOTONES,5.48,15.44,2.82,1.13,0.0,0.01
04-2018,2018,4,Pais Vasco,NECTARINAS,88.48,165.53,1.87,7.55,0.04,0.08
04-2018,2018,4,Pais Vasco,ALBARICOQUES,15.09,44.36,2.94,3.95,0.01,0.02
04-2018,2018,4,Pais Vasco,FRESAS/FRESON,1843.1,4628.68,2.51,78.37,0.89,2.24
04-2018,2018,4,Pais Vasco,MELON,311.54,589.22,1.89,14.42,0.15,0.28
04-2018,2018,4,Pais Vasco,SANDIA,178.84,346.98,1.94,11.99,0.09,0.17
04-2018,2018,4,Pais Vasco,CIRUELAS,89.64,253.7,2.83,11.62,0.04,0.12
04-2018,2018,4,Pais Vasco,CEREZAS,0.66,2.29,3.49,0.3,0.0,0.0
04-2018,2018,4,Pais Vasco,UVAS,98.95,396.93,4.01,10.76,0.05,0.19
04-2018,2018,4,Pais Vasco,KIWI,845.34,2292.49,2.71,40.52,0.41,1.11
04-2018,2018,4,Pais Vasco,AGUACATE,196.14,675.46,3.44,22.32,0.09,0.33
04-2018,2018,4,Pais Vasco,PIÑA,533.77,766.41,1.44,27.68,0.26,0.37
04-2018,2018,4,Pais Vasco,OTRAS FRUTAS FRESCAS,522.88,1313.14,2.51,32.15,0.25,0.63
04-2018,2018,4,Pais Vasco,POMELO,167.89,300.39,1.79,6.99,0.08,0.15
04-2018,2018,4,Pais Vasco,FRUTAS IV GAMA,1238.16,1934.63,1.56,38.36,0.6,0.93
04-2018,2018,4,Valencia,T.FRUTAS FRESCAS,30372.31,48277.7,1.59,95.34,6.42,10.2
04-2018,2018,4,Valencia,NARANJAS,7184.25,6297.9,0.88,42.19,1.52,1.33
04-2018,2018,4,Valencia,MANDARINAS,1082.9,1692.47,1.56,27.22,0.23,0.36
04-2018,2018,4,Valencia,LIMONES,740.92,1002.54,1.35,29.33,0.16,0.21
04-2018,2018,4,Valencia,PLATANOS,5623.95,8295.79,1.48,80.11,1.19,1.75
04-2018,2018,4,Valencia,MANZANAS,4241.93,6286.73,1.48,67.3,0.9,1.33
04-2018,2018,4,Valencia,PERAS,2192.21,3333.28,1.52,54.34,0.46,0.7
04-2018,2018,4,Valencia,MELOCOTONES,26.99,57.71,2.14,1.69,0.01,0.01
04-2018,2018,4,Valencia,NECTARINAS,50.94,91.14,1.79,2.87,0.01,0.02
04-2018,2018,4,Valencia,ALBARICOQUES,23.31,57.76,2.48,2.04,0.0,0.01
04-2018,2018,4,Valencia,FRESAS/FRESON,3760.14,8239.08,2.19,76.16,0.79,1.74
04-2018,2018,4,Valencia,MELON,956.47,1881.57,1.97,12.69,0.2,0.4
04-2018,2018,4,Valencia,SANDIA,801.71,1516.84,1.89,13.58,0.17,0.32
04-2018,2018,4,Valencia,CIRUELAS,176.48,534.5,3.03,10.3,0.04,0.11
04-2018,2018,4,Valencia,CEREZAS,9.93,37.81,3.81,0.61,0.0,0.01
04-2018,2018,4,Valencia,UVAS,185.39,647.42,3.49,10.59,0.04,0.14
04-2018,2018,4,Valencia,KIWI,1077.81,2876.96,2.67,35.55,0.23,0.61
04-2018,2018,4,Valencia,AGUACATE,397.49,1307.53,3.29,22.22,0.08,0.28
04-2018,2018,4,Valencia,PIÑA,787.55,1280.37,1.63,21.73,0.17,0.27
04-2018,2018,4,Valencia,OTRAS FRUTAS FRESCAS,1051.94,2840.31,2.7,29.62,0.22,0.6
04-2018,2018,4,Valencia,POMELO,217.28,357.91,1.65,2.94,0.05,0.08
04-2018,2018,4,Valencia,FRUTAS IV GAMA,1828.28,3260.62,1.78,35.61,0.39,0.69
05-2018,2018,5,Total Nacional,TOTAL PATATAS,105696.43,89499.68,0.85,79.29,2.32,1.96
05-2018,2018,5,Total Nacional,PATATAS FRESCAS,76637.66,57617.24,0.75,66.39,1.68,1.26
05-2018,2018,5,Total Nacional,PATATAS CONGELADAS,3793.46,4746.93,1.25,11.28,0.08,0.1
05-2018,2018,5,Total Nacional,PATATAS PROCESADAS,5053.06,27135.51,5.37,46.18,0.11,0.59
05-2018,2018,5,Total Nacional,T.HORTALIZAS FRESCAS,227602.54,402871.85,1.77,97.24,4.99,8.83
05-2018,2018,5,Total Nacional,TOMATES,51320.23,82010.22,1.6,82.16,1.12,1.8
05-2018,2018,5,Total Nacional,CEBOLLAS,28258.86,30900.85,1.09,70.56,0.62,0.68
05-2018,2018,5,Total Nacional,AJOS,2681.02,10867.64,4.05,36.57,0.06,0.24
05-2018,2018,5,Total Nacional,COLES,4368.89,4431.69,1.01,15.36,0.1,0.1
05-2018,2018,5,Total Nacional,PEPINOS,8343.94,11694.47,1.4,37.33,0.18,0.26
05-2018,2018,5,Total Nacional,JUDIAS VERDES,8016.48,21366.07,2.67,36.06,0.18,0.47
05-2018,2018,5,Total Nacional,PIMIENTOS,17829.06,31846.18,1.79,66.95,0.39,0.7
05-2018,2018,5,Total Nacional,CHAMPIÑONES+O.SETAS,5405.12,19359.97,3.58,38.87,0.12,0.42
05-2018,2018,5,Total Nacional,LECHUGA/ESC./ENDIVIA,13630.56,38973.26,2.86,62.68,0.3,0.85
05-2018,2018,5,Total Nacional,ESPARRAGOS,7314.16,16039.44,2.19,24.98,0.16,0.35
05-2018,2018,5,Total Nacional,VERDURAS DE HOJA,4910.72,11405.82,2.32,26.59,0.11,0.25
05-2018,2018,5,Total Nacional,BERENJENAS,5410.98,7672.6,1.42,30.06,0.12,0.17
05-2018,2018,5,Total Nacional,ZANAHORIAS,12731.3,11844.43,0.93,55.53,0.28,0.26
05-2018,2018,5,Total Nacional,CALABACINES,14791.32,19368.93,1.31,50.73,0.32,0.42
05-2018,2018,5,Total Nacional,OTR.HORTALIZAS/VERD.,42589.9,85090.29,2.0,78.63,0.93,1.86
05-2018,2018,5,Total Nacional,BROCOLI,5504.52,7960.12,1.45,22.93,0.12,0.17
05-2018,2018,5,Total Nacional,ALCACHOFAS,7953.91,10825.99,1.36,24.51,0.17,0.24
05-2018,2018,5,Total Nacional,VERD./HORT. IV GAMA,27404.89,70165.72,2.56,67.76,0.6,1.54
05-2018,2018,5,Andalucia,TOTAL PATATAS,20480.4,16864.39,0.82,84.29,2.36,1.94
05-2018,2018,5,Andalucia,PATATAS FRESCAS,14154.74,10037.85,0.71,68.71,1.63,1.16
05-2018,2018,5,Andalucia,PATATAS CONGELADAS,847.23,1032.46,1.22,13.97,0.1,0.12
05-2018,2018,5,Andalucia,PATATAS PROCESADAS,1095.69,5794.09,5.29,51.84,0.13,0.67
05-2018,2018,5,Andalucia,T.HORTALIZAS FRESCAS,37609.91,63227.4,1.68,96.77,4.33,7.28
05-2018,2018,5,Andalucia,TOMATES,9641.53,13201.87,1.37,80.12,1.11,1.52
05-2018,2018,5,Andalucia,CEBOLLAS,4843.39,4921.49,1.02,72.12,0.56,0.57
05-2018,2018,5,Andalucia,AJOS,501.83,1883.31,3.75,34.85,0.06,0.22
05-2018,2018,5,Andalucia,COLES,418.94,416.98,1.0,9.11,0.05,0.05
05-2018,2018,5,Andalucia,PEPINOS,1508.2,2073.23,1.37,39.34,0.17,0.24
05-2018,2018,5,Andalucia,JUDIAS VERDES,845.32,2315.72,2.74,26.8,0.1,0.27
05-2018,2018,5,Andalucia,PIMIENTOS,2923.72,5164.35,1.77,69.78,0.34,0.59
05-2018,2018,5,Andalucia,CHAMPIÑONES+O.SETAS,684.5,2726.84,3.98,32.96,0.08,0.31
05-2018,2018,5,Andalucia,LECHUGA/ESC./ENDIVIA,2283.6,6455.33,2.83,62.55,0.26,0.74
05-2018,2018,5,Andalucia,ESPARRAGOS,1197.91,2729.29,2.28,23.31,0.14,0.31
05-2018,2018,5,Andalucia,VERDURAS DE HOJA,593.69,1512.86,2.55,21.23,0.07,0.17
05-2018,2018,5,Andalucia,BERENJENAS,915.53,1285.05,1.4,32.25,0.11,0.15
05-2018,2018,5,Andalucia,ZANAHORIAS,2111.14,1856.24,0.88,53.72,0.24,0.21
05-2018,2018,5,Andalucia,CALABACINES,2208.2,2825.89,1.28,47.32,0.25,0.33
05-2018,2018,5,Andalucia,OTR.HORTALIZAS/VERD.,6932.39,13858.95,2.0,79.14,0.8,1.6
05-2018,2018,5,Andalucia,BROCOLI,773.61,1072.83,1.39,19.29,0.09,0.12
05-2018,2018,5,Andalucia,ALCACHOFAS,1367.01,1834.56,1.34,23.62,0.16,0.21
05-2018,2018,5,Andalucia,VERD./HORT. IV GAMA,4567.99,11464.03,2.51,66.8,0.53,1.32
05-2018,2018,5,Aragon,TOTAL PATATAS,2737.99,2214.4,0.81,81.97,2.09,1.69
05-2018,2018,5,Aragon,PATATAS FRESCAS,2125.93,1461.26,0.69,68.19,1.62,1.11
05-2018,2018,5,Aragon,PATATAS CONGELADAS,81.65,122.86,1.5,12.27,0.06,0.09
05-2018,2018,5,Aragon,PATATAS PROCESADAS,106.08,630.29,5.94,43.29,0.08,0.48
05-2018,2018,5,Aragon,T.HORTALIZAS FRESCAS,8990.71,16299.17,1.81,97.34,6.85,12.41
05-2018,2018,5,Aragon,TOMATES,1632.08,2819.2,1.73,88.34,1.24,2.15
05-2018,2018,5,Aragon,CEBOLLAS,859.38,974.71,1.13,68.71,0.65,0.74
05-2018,2018,5,Aragon,AJOS,92.38,333.33,3.61,31.65,0.07,0.25
05-2018,2018,5,Aragon,COLES,196.63,204.11,1.04,15.21,0.15,0.16
05-2018,2018,5,Aragon,PEPINOS,332.81,475.62,1.43,41.62,0.25,0.36
05-2018,2018,5,Aragon,JUDIAS VERDES,398.97,1017.55,2.55,50.6,0.3,0.78
05-2018,2018,5,Aragon,PIMIENTOS,565.4,1068.38,1.89,59.69,0.43,0.81
05-2018,2018,5,Aragon,CHAMPIÑONES+O.SETAS,210.02,707.59,3.37,50.17,0.16,0.54
05-2018,2018,5,Aragon,LECHUGA/ESC./ENDIVIA,600.13,1526.9,2.54,71.87,0.46,1.16
05-2018,2018,5,Aragon,ESPARRAGOS,398.34,1164.66,2.92,35.91,0.3,0.89
05-2018,2018,5,Aragon,VERDURAS DE HOJA,403.32,774.82,1.92,26.16,0.31,0.59
05-2018,2018,5,Aragon,BERENJENAS,104.17,148.22,1.42,24.94,0.08,0.11
05-2018,2018,5,Aragon,ZANAHORIAS,323.02,292.83,0.91,53.25,0.25,0.22
05-2018,2018,5,Aragon,CALABACINES,459.44,605.76,1.32,54.25,0.35,0.46
05-2018,2018,5,Aragon,OTR.HORTALIZAS/VERD.,2414.61,4185.48,1.73,82.68,1.84,3.19
05-2018,2018,5,Aragon,BROCOLI,219.37,267.9,1.22,27.35,0.17,0.2
05-2018,2018,5,Aragon,ALCACHOFAS,539.32,755.57,1.4,45.11,0.41,0.58
05-2018,2018,5,Aragon,VERD./HORT. IV GAMA,688.56,1754.55,2.55,63.61,0.52,1.34
05-2018,2018,5,Asturias,TOTAL PATATAS,2809.24,2261.23,0.8,72.84,2.59,2.09
05-2018,2018,5,Asturias,PATATAS FRESCAS,2278.32,1697.66,0.75,59.98,2.1,1.57
05-2018,2018,5,Asturias,PATATAS CONGELADAS,110.33,126.36,1.15,9.47,0.1,0.12
05-2018,2018,5,Asturias,PATATAS PROCESADAS,84.12,437.2,5.2,34.71,0.08,0.4
05-2018,2018,5,Asturias,T.HORTALIZAS FRESCAS,3978.06,7224.85,1.82,97.23,3.67,6.66
05-2018,2018,5,Asturias,TOMATES,876.92,1453.38,1.66,74.48,0.81,1.34
05-2018,2018,5,Asturias,CEBOLLAS,675.29,818.85,1.21,72.98,0.62,0.76
05-2018,2018,5,Asturias,AJOS,59.04,263.61,4.47,45.37,0.05,0.24
05-2018,2018,5,Asturias,COLES,74.61,81.35,1.09,14.77,0.07,0.08
05-2018,2018,5,Asturias,PEPINOS,54.3,79.53,1.46,15.49,0.05,0.07
05-2018,2018,5,Asturias,JUDIAS VERDES,112.2,268.38,2.39,26.89,0.1,0.25
05-2018,2018,5,Asturias,PIMIENTOS,369.2,684.89,1.86,57.07,0.34,0.63
05-2018,2018,5,Asturias,CHAMPIÑONES+O.SETAS,120.14,481.62,4.01,34.87,0.11,0.44
05-2018,2018,5,Asturias,LECHUGA/ESC./ENDIVIA,249.8,655.22,2.62,50.95,0.23,0.6
05-2018,2018,5,Asturias,ESPARRAGOS,141.11,234.2,1.66,14.74,0.13,0.22
05-2018,2018,5,Asturias,VERDURAS DE HOJA,88.97,187.6,2.11,22.77,0.08,0.17
05-2018,2018,5,Asturias,BERENJENAS,73.07,95.65,1.31,20.89,0.07,0.09
05-2018,2018,5,Asturias,ZANAHORIAS,172.0,173.92,1.01,38.65,0.16,0.16
05-2018,2018,5,Asturias,CALABACINES,274.24,329.7,1.2,40.88,0.25,0.3
05-2018,2018,5,Asturias,OTR.HORTALIZAS/VERD.,637.17,1416.96,2.22,68.83,0.59,1.31
05-2018,2018,5,Asturias,BROCOLI,127.39,190.62,1.5,22.18,0.12,0.18
05-2018,2018,5,Asturias,ALCACHOFAS,31.3,45.76,1.46,4.84,0.03,0.04
05-2018,2018,5,Asturias,VERD./HORT. IV GAMA,431.54,1174.35,2.72,51.21,0.4,1.08
05-2018,2018,5,Baleares,TOTAL PATATAS,2542.62,2183.27,0.86,80.04,2.47,2.12
05-2018,2018,5,Baleares,PATATAS FRESCAS,1877.9,1438.44,0.77,74.71,1.82,1.4
05-2018,2018,5,Baleares,PATATAS CONGELADAS,76.27,93.18,1.22,10.65,0.07,0.09
05-2018,2018,5,Baleares,PATATAS PROCESADAS,117.69,651.66,5.54,43.24,0.11,0.63
05-2018,2018,5,Baleares,T.HORTALIZAS FRESCAS,5623.84,10863.41,1.93,98.25,5.46,10.55
05-2018,2018,5,Baleares,TOMATES,1162.66,1907.88,1.64,85.21,1.13,1.85
05-2018,2018,5,Baleares,CEBOLLAS,781.82,916.65,1.17,78.87,0.76,0.89
05-2018,2018,5,Baleares,AJOS,58.22,290.4,4.99,30.27,0.06,0.28
05-2018,2018,5,Baleares,COLES,147.3,156.57,1.06,20.5,0.14,0.15
05-2018,2018,5,Baleares,PEPINOS,184.0,272.01,1.48,42.57,0.18,0.26
05-2018,2018,5,Baleares,JUDIAS VERDES,118.13,416.67,3.53,35.55,0.11,0.4
05-2018,2018,5,Baleares,PIMIENTOS,489.53,900.41,1.84,70.89,0.48,0.87
05-2018,2018,5,Baleares,CHAMPIÑONES+O.SETAS,175.01,724.8,4.14,50.61,0.17,0.7
05-2018,2018,5,Baleares,LECHUGA/ESC./ENDIVIA,300.41,1058.34,3.52,69.07,0.29,1.03
05-2018,2018,5,Baleares,ESPARRAGOS,168.69,538.84,3.19,31.46,0.16,0.52
05-2018,2018,5,Baleares,VERDURAS DE HOJA,68.51,247.17,3.61,26.35,0.07,0.24
05-2018,2018,5,Baleares,BERENJENAS,159.27,241.75,1.52,39.87,0.15,0.23
05-2018,2018,5,Baleares,ZANAHORIAS,303.55,261.03,0.86,62.55,0.29,0.25
05-2018,2018,5,Baleares,CALABACINES,325.69,469.79,1.44,57.16,0.32,0.46
05-2018,2018,5,Baleares,OTR.HORTALIZAS/VERD.,1181.05,2461.09,2.08,82.38,1.15,2.39
05-2018,2018,5,Baleares,BROCOLI,134.93,244.69,1.81,25.96,0.13,0.24
05-2018,2018,5,Baleares,ALCACHOFAS,148.03,234.49,1.58,26.59,0.14,0.23
05-2018,2018,5,Baleares,VERD./HORT. IV GAMA,954.58,2428.1,2.54,74.82,0.93,2.36
05-2018,2018,5,Canarias,TOTAL PATATAS,5042.2,5044.74,1.0,75.12,2.31,2.31
05-2018,2018,5,Canarias,PATATAS FRESCAS,4235.7,4124.39,0.97,60.63,1.94,1.89
05-2018,2018,5,Canarias,PATATAS CONGELADAS,186.46,194.58,1.04,7.95,0.09,0.09
05-2018,2018,5,Canarias,PATATAS PROCESADAS,124.01,725.76,5.85,39.08,0.06,0.33
05-2018,2018,5,Canarias,T.HORTALIZAS FRESCAS,11344.12,19410.14,1.71,98.02,5.19,8.88
05-2018,2018,5,Canarias,TOMATES,2205.61,3030.5,1.37,82.2,1.01,1.39
05-2018,2018,5,Canarias,CEBOLLAS,1691.74,1906.46,1.13,74.34,0.77,0.87
05-2018,2018,5,Canarias,AJOS,166.12,570.26,3.43,40.44,0.08,0.26
05-2018,2018,5,Canarias,COLES,320.02,306.31,0.96,34.01,0.15,0.14
05-2018,2018,5,Canarias,PEPINOS,291.79,447.96,1.54,42.75,0.13,0.2
05-2018,2018,5,Canarias,JUDIAS VERDES,291.85,565.37,1.94,26.39,0.13,0.26
05-2018,2018,5,Canarias,PIMIENTOS,943.63,1796.05,1.9,74.44,0.43,0.82
05-2018,2018,5,Canarias,CHAMPIÑONES+O.SETAS,241.62,1078.3,4.46,44.16,0.11,0.49
05-2018,2018,5,Canarias,LECHUGA/ESC./ENDIVIA,335.38,1059.01,3.16,50.8,0.15,0.48
05-2018,2018,5,Canarias,ESPARRAGOS,31.96,65.04,2.04,3.45,0.01,0.03
05-2018,2018,5,Canarias,VERDURAS DE HOJA,100.03,394.88,3.95,25.05,0.05,0.18
05-2018,2018,5,Canarias,BERENJENAS,218.81,296.61,1.36,27.74,0.1,0.14
05-2018,2018,5,Canarias,ZANAHORIAS,881.42,879.41,1.0,71.26,0.4,0.4
05-2018,2018,5,Canarias,CALABACINES,1207.09,1462.37,1.21,73.56,0.55,0.67
05-2018,2018,5,Canarias,OTR.HORTALIZAS/VERD.,2417.04,5551.62,2.3,81.79,1.11,2.54
05-2018,2018,5,Canarias,BROCOLI,203.61,279.83,1.37,6.91,0.09,0.13
05-2018,2018,5,Canarias,ALCACHOFAS,35.57,100.43,2.82,2.37,0.02,0.05
05-2018,2018,5,Canarias,VERD./HORT. IV GAMA,2345.51,4857.02,2.07,68.47,1.07,2.22
05-2018,2018,5,Cantabria,TOTAL PATATAS,1311.54,1047.92,0.8,66.95,2.36,1.88
05-2018,2018,5,Cantabria,PATATAS FRESCAS,1034.35,812.26,0.79,71.7,1.86,1.46
05-2018,2018,5,Cantabria,PATATAS CONGELADAS,35.12,46.52,1.32,13.84,0.06,0.08
05-2018,2018,5,Cantabria,PATATAS PROCESADAS,48.41,189.14,3.91,29.38,0.09,0.34
05-2018,2018,5,Cantabria,T.HORTALIZAS FRESCAS,2026.17,3824.07,1.89,97.98,3.64,6.87
05-2018,2018,5,Cantabria,TOMATES,432.58,866.83,2.0,74.4,0.78,1.56
05-2018,2018,5,Cantabria,CEBOLLAS,320.29,344.3,1.07,78.67,0.58,0.62
05-2018,2018,5,Cantabria,AJOS,36.48,157.83,4.33,32.22,0.07,0.28
05-2018,2018,5,Cantabria,COLES,28.13,29.41,1.05,10.14,0.05,0.05
05-2018,2018,5,Cantabria,PEPINOS,51.36,72.24,1.41,17.35,0.09,0.13
05-2018,2018,5,Cantabria,JUDIAS VERDES,71.83,179.51,2.5,33.96,0.13,0.32
05-2018,2018,5,Cantabria,PIMIENTOS,175.74,324.18,1.84,71.46,0.32,0.58
05-2018,2018,5,Cantabria,CHAMPIÑONES+O.SETAS,46.91,208.81,4.45,38.83,0.08,0.38
05-2018,2018,5,Cantabria,LECHUGA/ESC./ENDIVIA,144.9,412.59,2.85,57.02,0.26,0.74
05-2018,2018,5,Cantabria,ESPARRAGOS,36.63,82.53,2.25,12.84,0.07,0.15
05-2018,2018,5,Cantabria,VERDURAS DE HOJA,13.07,38.68,2.96,9.7,0.02,0.07
05-2018,2018,5,Cantabria,BERENJENAS,51.02,65.45,1.28,33.54,0.09,0.12
05-2018,2018,5,Cantabria,ZANAHORIAS,154.73,129.02,0.83,58.66,0.28,0.23
05-2018,2018,5,Cantabria,CALABACINES,196.26,275.75,1.4,54.28,0.35,0.5
05-2018,2018,5,Cantabria,OTR.HORTALIZAS/VERD.,266.24,636.93,2.39,79.95,0.48,1.14
05-2018,2018,5,Cantabria,BROCOLI,50.35,108.75,2.16,22.0,0.09,0.2
05-2018,2018,5,Cantabria,ALCACHOFAS,28.01,43.47,1.55,16.55,0.05,0.08
05-2018,2018,5,Cantabria,VERD./HORT. IV GAMA,244.8,673.34,2.75,63.39,0.44,1.21
05-2018,2018,5,Castilla La Mancha,TOTAL PATATAS,5108.41,4010.53,0.79,82.91,2.44,1.91
05-2018,2018,5,Castilla La Mancha,PATATAS FRESCAS,3549.18,2296.63,0.65,67.63,1.69,1.09
05-2018,2018,5,Castilla La Mancha,PATATAS CONGELADAS,339.33,451.43,1.33,22.75,0.16,0.22
05-2018,2018,5,Castilla La Mancha,PATATAS PROCESADAS,243.98,1262.47,5.17,55.56,0.12,0.6
05-2018,2018,5,Castilla La Mancha,T.HORTALIZAS FRESCAS,9115.92,15337.22,1.68,97.2,4.35,7.31
05-2018,2018,5,Castilla La Mancha,TOMATES,2404.5,3584.69,1.49,84.5,1.15,1.71
05-2018,2018,5,Castilla La Mancha,CEBOLLAS,1149.51,1072.56,0.93,69.05,0.55,0.51
05-2018,2018,5,Castilla La Mancha,AJOS,94.76,399.18,4.21,30.79,0.05,0.19
05-2018,2018,5,Castilla La Mancha,COLES,125.69,122.51,0.97,12.92,0.06,0.06
05-2018,2018,5,Castilla La Mancha,PEPINOS,579.62,798.56,1.38,42.51,0.28,0.38
05-2018,2018,5,Castilla La Mancha,JUDIAS VERDES,268.27,647.41,2.41,31.2,0.13,0.31
05-2018,2018,5,Castilla La Mancha,PIMIENTOS,729.93,1181.88,1.62,59.26,0.35,0.56
05-2018,2018,5,Castilla La Mancha,CHAMPIÑONES+O.SETAS,214.45,845.67,3.94,38.94,0.1,0.4
05-2018,2018,5,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,485.33,1445.32,2.98,67.41,0.23,0.69
05-2018,2018,5,Castilla La Mancha,ESPARRAGOS,323.64,746.61,2.31,25.12,0.15,0.36
05-2018,2018,5,Castilla La Mancha,VERDURAS DE HOJA,224.68,431.79,1.92,24.13,0.11,0.21
05-2018,2018,5,Castilla La Mancha,BERENJENAS,160.63,236.12,1.47,23.26,0.08,0.11
05-2018,2018,5,Castilla La Mancha,ZANAHORIAS,484.4,411.5,0.85,53.63,0.23,0.2
05-2018,2018,5,Castilla La Mancha,CALABACINES,582.14,735.07,1.26,53.84,0.28,0.35
05-2018,2018,5,Castilla La Mancha,OTR.HORTALIZAS/VERD.,1288.38,2678.38,2.08,74.18,0.61,1.28
05-2018,2018,5,Castilla La Mancha,BROCOLI,164.36,286.91,1.75,18.08,0.08,0.14
05-2018,2018,5,Castilla La Mancha,ALCACHOFAS,216.04,311.09,1.44,21.95,0.1,0.15
05-2018,2018,5,Castilla La Mancha,VERD./HORT. IV GAMA,1192.74,2759.28,2.31,67.46,0.57,1.32
05-2018,2018,5,Castilla Leon,TOTAL PATATAS,4432.38,3447.41,0.78,72.67,1.81,1.41
05-2018,2018,5,Castilla Leon,PATATAS FRESCAS,3471.25,2387.2,0.69,60.85,1.42,0.98
05-2018,2018,5,Castilla Leon,PATATAS CONGELADAS,103.56,137.63,1.33,6.36,0.04,0.06
